 INFO  Accepting connections at http://localhost:3001
 HTTP  5/9/2026 6:40:35 PM 127.0.0.1 GET /
 HTTP  5/9/2026 6:40:35 PM 127.0.0.1 Returned 200 in 19 ms
 HTTP  5/9/2026 6:40:37 PM 127.0.0.1 GET /
 HTTP  5/9/2026 6:40:37 PM 127.0.0.1 Returned 200 in 2 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 200 in 7 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/css/5.92889dfb.chunk.css
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/css/main.0907214b.chunk.css
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/js/5.23080043.chunk.js
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/js/main.3379f408.chunk.js
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 9 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 13 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 200 in 5 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 14 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /favicon.png
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /api/blockchain/config
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/media/main-illustration-mobile@2x.44e29d9b.png
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/media/main-illustration-desktop@2x.0efebc5a.png
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 200 in 14 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /manifest.json
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 5 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 32 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /static/media/ChakraPetch-Regular.12c7b5f8.ttf
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 29 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 GET /favicon.png
 HTTP  5/9/2026 6:40:40 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/js/7.dc9e2a61.chunk.js
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/background.e927ec76.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/table.de7e4676.webp
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/dealer.fa317d6e.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/small_blind.4fc703ce.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/big_blind.6e002395.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 5 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/card_back.6d97bec9.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 7 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 8 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 7 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/avatar.be5bdadd.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/circle.a718b52c.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/branding_outline.591cd17c.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/gglab_green.47f5b3e2.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/player1.1c398250.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/player2.c23f2426.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 4 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/player3.4232b234.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 20 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 9 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 6 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 6 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/player4.c1febad0.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/player5.194927bd.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 GET /static/media/player6.2278f30f.png
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 5 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 3 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:44 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 GET /tournament/1778323240593/play?address=0x99085cC35625b9992bCB60Ae4c269740B6a1D4dc
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 Returned 200 in 1 ms
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 GET /static/css/5.92889dfb.chunk.css
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 GET /static/css/main.0907214b.chunk.css
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 GET /static/js/5.23080043.chunk.js
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 GET /static/js/main.3379f408.chunk.js
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:48 PM 127.0.0.1 Returned 304 in 2 ms
 HTTP  5/9/2026 6:40:49 PM 127.0.0.1 GET /favicon.png
 HTTP  5/9/2026 6:40:49 PM 127.0.0.1 Returned 304 in 1 ms
